year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage
2020,jun,Food at Home,264.126,West,Post-COVID,373.27,50980.0,249.1335,48086.23849980692
2021,jun,Food at Home,269.676,West,Post-COVID,381.11,50980.0,249.1335,47096.61160058738
2022,jun,Food at Home,304.172,West,Post-COVID,429.86,50980.0,249.1335,41755.407565456386
2023,jun,Food at Home,316.652,West,Post-COVID,447.5,50980.0,249.1335,40109.72875585817
2024,jun,Food at Home,320.676,West,Post-COVID,453.18,50980.0,249.1335,39606.41217303447
2025,jun,Food at Home,330.294,West,Post-COVID,466.77,50980.0,249.1335,38453.09279005977
2015,jun,Food Away From Home,249.537,West,Pre-COVID,272.92,47287.69,250.00616666666667,47376.597888977056
2016,jun,Food Away From Home,258.137,West,Pre-COVID,282.32,48566.92,250.00616666666667,47037.1527367509
2017,jun,Food Away From Home,266.125,West,Pre-COVID,291.06,49716.92,250.00616666666667,46705.633020848596
2018,jun,Food Away From Home,275.616,West,Pre-COVID,301.44,50980.0,250.00616666666667,46243.01338335462
2019,jun,Food Away From Home,284.858,West,Pre-COVID,311.55,50980.0,250.00616666666667,44742.69417276912
2020,jun,Food Away From Home,298.074,West,Post-COVID,326.0,50980.0,250.00616666666667,42758.89335086813
2021,jun,Food Away From Home,312.352,West,Post-COVID,341.62,50980.0,250.00616666666667,40804.330936464845
2022,jun,Food Away From Home,336.151,West,Post-COVID,367.65,50980.0,250.00616666666667,37915.4438828582
2023,jun,Food Away From Home,360.841,West,Post-COVID,394.65,50980.0,250.00616666666667,35321.13694582009
2024,jun,Food Away From Home,377.964,West,Post-COVID,413.38,50980.0,250.00616666666667,33720.974422608146
2025,jun,Food Away From Home,393.62,West,Post-COVID,430.5,50980.0,250.00616666666667,32379.742839964092
2015,jun,Energy,259.758,West,Pre-COVID,299.83,47287.69,239.35733333333334,43573.847111131654
2016,jun,Energy,232.755,West,Pre-COVID,268.66,48566.92,239.35733333333334,49944.57029672116
2017,jun,Energy,241.71,West,Pre-COVID,279.0,49716.92,239.35733333333334,49233.00398306511
2018,jun,Energy,275.62,West,Pre-COVID,318.14,50980.0,239.35733333333334,44272.682872553996
2019,jun,Energy,277.892,West,Pre-COVID,320.77,50980.0,239.35733333333334,43910.71658534011
2020,jun,Energy,240.961,West,Post-COVID,278.14,50980.0,239.35733333333334,50640.71303378278
2021,jun,Energy,301.487,West,Post-COVID,348.0,50980.0,239.35733333333334,40474.172529274336
2022,jun,Energy,411.874,West,Post-COVID,475.42,50980.0,239.35733333333334,29626.625748003837
2023,jun,Energy,365.261,West,Post-COVID,421.61,50980.0,239.35733333333334,33407.44523322592
2024,jun,Energy,368.735,West,Post-COVID,425.62,50980.0,239.35733333333334,33092.700322273
2025,jun,Energy,362.354,West,Post-COVID,418.26,50980.0,239.35733333333334,33675.45784877036
2015,jun,Shelter,286.858,West,Pre-COVID,1524.58,47287.69,287.7921666666667,47441.68460270122
2016,jun,Shelter,300.867,West,Pre-COVID,1599.04,48566.92,287.7921666666667,46456.33829940361
2017,jun,Shelter,315.895,West,Pre-COVID,1678.91,49716.92,287.7921666666667,45293.97466497834
2018,jun,Shelter,330.401,West,Pre-COVID,1756.0,50980.0,287.7921666666667,44405.56976724243
2019,jun,Shelter,345.131,West,Pre-COVID,1834.29,50980.0,287.7921666666667,42510.364634491445
2020,jun,Shelter,355.083,West,Post-COVID,1887.18,50980.0,287.7921666666667,41318.916018696094
2021,jun,Shelter,362.727,West,Post-COVID,1927.81,50980.0,287.7921666666667,40448.17357590328
2022,jun,Shelter,385.252,West,Post-COVID,2047.52,50980.0,287.7921666666667,38083.24072728153
2023,jun,Shelter,412.895,West,Post-COVID,2194.44,50980.0,287.7921666666667,35533.597298748275
2024,jun,Shelter,429.865,West,Post-COVID,2284.63,50980.0,287.7921666666667,34130.81934250676
2025,jun,Shelter,444.457,West,Post-COVID,2362.19,50980.0,287.7921666666667,33010.26793743077
2015,jun,Medical Care,453.453,West,Pre-COVID,418.42,47287.69,453.81483333333335,47325.423265626945
2016,jun,Medical Care,469.404,West,Pre-COVID,433.14,48566.92,453.81483333333335,46953.985703814484
2017,jun,Medical Care,476.913,West,Pre-COVID,440.06,49716.92,453.81483333333335,47308.997162263695
2018,jun,Medical Care,496.224,West,Pre-COVID,457.88,50980.0,453.81483333333335,46623.05773870941
2019,jun,Medical Care,507.872,West,Pre-COVID,468.63,50980.0,453.81483333333335,45553.76197808372
2020,jun,Medical Care,540.943,West,Post-COVID,499.15,50980.0,453.81483333333335,42768.79486994625
2021,jun,Medical Care,540.688,West,Post-COVID,498.91,50980.0,453.81483333333335,42788.96554636562
2022,jun,Medical Care,567.25,West,Post-COVID,523.42,50980.0,453.81483333333335,40785.333104157486
2023,jun,Medical Care,580.121,West,Post-COVID,535.3,50980.0,453.81483333333335,39880.439086558385
2024,jun,Medical Care,609.095,West,Post-COVID,562.03,50980.0,453.81483333333335,37983.36910224733
2025,jun,Medical Care,634.85,West,Post-COVID,585.8,50980.0,453.81483333333335,36442.43554120396
2015,jul,Food at Home,249.077,West,Pre-COVID,350.17,47287.69,249.1335,47298.41662062334
2016,jul,Food at Home,245.52,West,Pre-COVID,345.17,48566.92,249.1335,49281.715395161285
2017,jul,Food at Home,246.141,West,Pre-COVID,346.04,49716.92,249.1335,50321.361694394676
2018,jul,Food at Home,246.043,West,Pre-COVID,345.9,50980.0,249.1335,51620.35022333494
2019,jul,Food at Home,250.45,West,Pre-COVID,352.1,50980.0,249.1335,50712.02168097425
2020,jul,Food at Home,261.964,West,Post-COVID,368.28,50980.0,249.1335,48483.09626513567
2021,jul,Food at Home,272.502,West,Post-COVID,383.1,50980.0,249.1335,46608.19307748199
2022,jul,Food at Home,307.392,West,Post-COVID,432.15,50980.0,249.1335,41318.010325577765
2023,jul,Food at Home,317.45,West,Post-COVID,446.29,50980.0,249.1335,40008.90165380375
2024,jul,Food at Home,320.604,West,Post-COVID,450.72,50980.0,249.1335,39615.306827113825
2025,jul,Food at Home,330.207,West,Post-COVID,464.22,50980.0,249.1335,38463.224068538824
2015,jul,Food Away From Home,248.217,West,Pre-COVID,272.92,47287.69,250.00616666666667,47628.54319978755
2016,jul,Food Away From Home,258.704,West,Pre-COVID,284.45,48566.92,250.00616666666667,46934.061692152674
2017,jul,Food Away From Home,266.577,West,Pre-COVID,293.1,49716.92,250.00616666666667,46626.44034434079
2018,jul,Food Away From Home,275.768,West,Pre-COVID,303.21,50980.0,250.00616666666667,46217.52479137053
2019,jul,Food Away From Home,285.801,West,Pre-COVID,314.24,50980.0,250.00616666666667,44595.065715888566
2020,jul,Food Away From Home,300.104,West,Post-COVID,329.97,50980.0,250.00616666666667,42469.65844062947
2021,jul,Food Away From Home,315.954,West,Post-COVID,347.39,50980.0,250.00616666666667,40339.14549797333
2022,jul,Food Away From Home,337.584,West,Post-COVID,371.18,50980.0,250.00616666666667,37754.497774381096
2023,jul,Food Away From Home,361.011,West,Post-COVID,396.93,50980.0,250.00616666666667,35304.50423024968
2024,jul,Food Away From Home,378.716,West,Post-COVID,416.4,50980.0,250.00616666666667,33654.01614050282
2025,jul,Food Away From Home,393.978,West,Post-COVID,433.18,50980.0,250.00616666666667,32350.320009408308
2015,jul,Energy,265.318,West,Pre-COVID,299.83,47287.69,239.35733333333334,42660.71422931477
2016,jul,Energy,232.523,West,Pre-COVID,262.77,48566.92,239.35733333333334,49994.402529699575
2017,jul,Energy,237.666,West,Pre-COVID,268.58,49716.92,239.35733333333334,50070.72695609244
2018,jul,Energy,273.095,West,Pre-COVID,308.62,50980.0,239.35733333333334,44682.022202286134
2019,jul,Energy,272.575,West,Pre-COVID,308.03,50980.0,239.35733333333334,44767.26351768626
2020,jul,Energy,247.429,West,Post-COVID,279.62,50980.0,239.35733333333334,49316.92264582298
2021,jul,Energy,309.105,West,Post-COVID,349.32,50980.0,239.35733333333334,39476.67250071443
2022,jul,Energy,397.191,West,Post-COVID,448.86,50980.0,239.35733333333334,30721.836228246193
2023,jul,Energy,370.197,West,Post-COVID,418.36,50980.0,239.35733333333334,32962.00902042246
2024,jul,Energy,359.673,West,Post-COVID,406.46,50980.0,239.35733333333334,33926.47447357275
2025,jul,Energy,358.734,West,Post-COVID,405.4,50980.0,239.35733333333334,34015.27832135603
2015,jul,Shelter,288.418,West,Pre-COVID,1524.58,47287.69,287.7921666666667,47185.08124236929
2016,jul,Shelter,302.297,West,Pre-COVID,1597.95,48566.92,287.7921666666667,46236.57904354547
2017,jul,Shelter,317.46,West,Pre-COVID,1678.1,49716.92,287.7921666666667,45070.68647008548
2018,jul,Shelter,331.639,West,Pre-COVID,1753.05,50980.0,287.7921666666667,44239.80489829805
2019,jul,Shelter,346.749,West,Pre-COVID,1832.92,50980.0,287.7921666666667,42312.00279356729
2020,jul,Shelter,356.272,West,Post-COVID,1883.26,50980.0,287.7921666666667,41181.020839882636
2021,jul,Shelter,364.668,West,Post-COVID,1927.64,50980.0,287.7921666666667,40232.88211926099
2022,jul,Shelter,387.37,West,Post-COVID,2047.65,50980.0,287.7921666666667,37875.015248126256
2023,jul,Shelter,413.469,West,Post-COVID,2185.61,50980.0,287.7921666666667,35484.26763957315
2024,jul,Shelter,431.089,West,Post-COVID,2278.75,50980.0,287.7921666666667,34033.91099440409
2025,jul,Shelter,444.667,West,Post-COVID,2350.52,50980.0,287.7921666666667,32994.67839229506
2015,jul,Medical Care,455.089,West,Pre-COVID,418.42,47287.69,453.81483333333335,47155.2930439284
2016,jul,Medical Care,469.671,West,Pre-COVID,431.82,48566.92,453.81483333333335,46927.29315906951
2017,jul,Medical Care,479.489,West,Pre-COVID,440.85,49716.92,453.81483333333335,47054.83496732285
2018,jul,Medical Care,496.037,West,Pre-COVID,456.06,50980.0,453.81483333333335,46640.63407232391
2019,jul,Medical Care,509.995,West,Pre-COVID,468.9,50980.0,453.81483333333335,45364.13141958908
2020,jul,Medical Care,544.125,West,Post-COVID,500.28,50980.0,453.81483333333335,42518.68633739184
2021,jul,Medical Care,541.222,West,Post-COVID,497.61,50980.0,453.81483333333335,42746.74755152846
2022,jul,Medical Care,568.682,West,Post-COVID,522.86,50980.0,453.81483333333335,40682.63142377169
2023,jul,Medical Care,578.175,West,Post-COVID,531.58,50980.0,453.81483333333335,40014.66719130598
2024,jul,Medical Care,611.794,West,Post-COVID,562.49,50980.0,453.81483333333335,37815.801075743366
2025,jul,Medical Care,645.605,West,Post-COVID,593.58,50980.0,453.81483333333335,35835.348554198514
2015,aug,Food at Home,249.825,West,Pre-COVID,350.17,47287.69,249.1335,47156.80062689883
2016,aug,Food at Home,244.517,West,Pre-COVID,342.73,48566.92,249.1335,49483.86723139905
2017,aug,Food at Home,245.591,West,Pre-COVID,344.23,49716.92,249.1335,50434.05616989221
2018,aug,Food at Home,246.873,West,Pre-COVID,346.03,50980.0,249.1335,51446.79989306242
2019,aug,Food at Home,249.406,West,Pre-COVID,349.58,50980.0,249.1335,50924.299455506276
2020,aug,Food at Home,263.762,West,Post-COVID,369.7,50980.0,249.1335,48152.59904762627
2021,aug,Food at Home,273.184,West,Post-COVID,382.91,50980.0,249.1335,46491.83638134004
2022,aug,Food at Home,309.684,West,Post-COVID,434.07,50980.0,249.1335,41012.21189987212
2023,aug,Food at Home,318.756,West,Post-COVID,446.78,50980.0,249.1335,39844.97807100102
2024,aug,Food at Home,321.112,West,Post-COVID,450.09,50980.0,249.1335,39552.63531104412
2025,aug,Food at Home,330.33,West,Post-COVID,463.01,50980.0,249.1335,38448.90209790209
2015,aug,Food Away From Home,249.125,West,Pre-COVID,272.92,47287.69,250.00616666666667,47454.94875031277
2016,aug,Food Away From Home,259.267,West,Pre-COVID,284.03,48566.92,250.00616666666667,46832.14406772426
2017,aug,Food Away From Home,267.324,West,Pre-COVID,292.85,49716.92,250.00616666666667,46496.14919600684
2018,aug,Food Away From Home,276.72,West,Pre-COVID,303.15,50980.0,250.00616666666667,46058.52261009925
2019,aug,Food Away From Home,286.485,West,Pre-COVID,313.84,50980.0,250.00616666666667,44488.59234049485
2020,aug,Food Away From Home,301.748,West,Post-COVID,330.57,50980.0,250.00616666666667,42238.2729186827
2021,aug,Food Away From Home,316.242,West,Post-COVID,346.44,50980.0,250.00616666666667,40302.40884090875
2022,aug,Food Away From Home,339.446,West,Post-COVID,371.86,50980.0,250.00616666666667,37547.398928450086
2023,aug,Food Away From Home,362.061,West,Post-COVID,396.64,50980.0,250.00616666666667,35202.11891550503
2024,aug,Food Away From Home,379.477,West,Post-COVID,415.72,50980.0,250.00616666666667,33586.526658181305
2025,aug,Food Away From Home,394.767,West,Post-COVID,432.47,50980.0,250.00616666666667,32285.663129559125
2015,aug,Energy,258.734,West,Pre-COVID,299.83,47287.69,239.35733333333334,43746.300748619564
2016,aug,Energy,227.71,West,Pre-COVID,263.88,48566.92,239.35733333333334,51051.1108840777
2017,aug,Energy,240.324,West,Pre-COVID,278.5,49716.92,239.35733333333334,49516.941265735695
2018,aug,Energy,272.425,West,Pre-COVID,315.7,50980.0,239.35733333333334,44791.912832278
2019,aug,Energy,266.906,West,Pre-COVID,309.3,50980.0,239.35733333333334,45718.10619968578
2020,aug,Energy,249.846,West,Post-COVID,289.53,50980.0,239.35733333333334,48839.83275030753
2021,aug,Energy,313.1,West,Post-COVID,362.84,50980.0,239.35733333333334,38972.969828595764
2022,aug,Energy,375.83,West,Post-COVID,435.53,50980.0,239.35733333333334,32467.969170458276
2023,aug,Energy,380.89,West,Post-COVID,441.39,50980.0,239.35733333333334,32036.642740248717
2024,aug,Energy,356.605,West,Post-COVID,413.25,50980.0,239.35733333333334,34218.35603351981
2025,aug,Energy,359.699,West,Post-COVID,416.84,50980.0,239.35733333333334,33924.02217780236
2015,aug,Shelter,289.532,West,Pre-COVID,1524.58,47287.69,287.7921666666667,47003.53246536365
2016,aug,Shelter,303.83,West,Pre-COVID,1599.87,48566.92,287.7921666666667,46003.288467651866
2017,aug,Shelter,318.929,West,Pre-COVID,1679.38,49716.92,287.7921666666667,44863.08904738463
2018,aug,Shelter,332.959,West,Pre-COVID,1753.26,50980.0,287.7921666666667,44064.418311764115
2019,aug,Shelter,348.257,West,Pre-COVID,1833.81,50980.0,287.7921666666667,42128.786088051835
2020,aug,Shelter,356.336,West,Post-COVID,1876.35,50980.0,287.7921666666667,41173.624491117
2021,aug,Shelter,365.599,West,Post-COVID,1925.13,50980.0,287.7921666666667,40130.42884872953
2022,aug,Shelter,390.037,West,Post-COVID,2053.81,50980.0,287.7921666666667,37616.03298319561
2023,aug,Shelter,414.761,West,Post-COVID,2184.0,50980.0,287.7921666666667,35373.732478865335
2024,aug,Shelter,432.345,West,Post-COVID,2276.59,50980.0,287.7921666666667,33935.03950934246
2025,aug,Shelter,445.021,West,Post-COVID,2343.34,50980.0,287.7921666666667,32968.432178855976
2015,aug,Medical Care,451.436,West,Pre-COVID,418.42,47287.69,453.81483333333335,47536.87157441661
2016,aug,Medical Care,472.902,West,Pre-COVID,438.31,48566.92,453.81483333333335,46606.67264108279
2017,aug,Medical Care,480.581,West,Pre-COVID,445.43,49716.92,453.81483333333335,46947.91463592332
2018,aug,Medical Care,494.151,West,Pre-COVID,458.01,50980.0,453.81483333333335,46818.64491488095
2019,aug,Medical Care,513.165,West,Pre-COVID,475.63,50980.0,453.81483333333335,45083.90128581127
2020,aug,Medical Care,544.247,West,Post-COVID,504.44,50980.0,453.81483333333335,42509.155224251735
2021,aug,Medical Care,542.553,West,Post-COVID,502.87,50980.0,453.81483333333335,42641.880522885935
2022,aug,Medical Care,575.535,West,Post-COVID,533.44,50980.0,453.81483333333335,40198.21592663059
2023,aug,Medical Care,582.797,West,Post-COVID,540.17,50980.0,453.81483333333335,39697.32205782345
2024,aug,Medical Care,611.401,West,Post-COVID,566.68,50980.0,453.81483333333335,37840.10854305658
2025,aug,Medical Care,644.803,West,Post-COVID,597.64,50980.0,453.81483333333335,35879.92022886577
2015,sep,Food at Home,250.337,West,Pre-COVID,350.17,47287.69,249.1335,47060.35350992862
2016,sep,Food at Home,244.627,West,Pre-COVID,342.18,48566.92,249.1335,49461.616108687915
2017,sep,Food at Home,246.581,West,Pre-COVID,344.91,49716.92,249.1335,50231.56808034683
2018,sep,Food at Home,246.457,West,Pre-COVID,344.74,50980.0,249.1335,51533.638038278485
2019,sep,Food at Home,250.531,West,Pre-COVID,350.44,50980.0,249.1335,50695.62581077791
2020,sep,Food at Home,262.926,West,Post-COVID,367.78,50980.0,249.1335,48305.70514137058
2021,sep,Food at Home,276.214,West,Post-COVID,386.36,50980.0,249.1335,45981.832311179016
2022,sep,Food at Home,311.473,West,Post-COVID,435.68,50980.0,249.1335,40776.65104198437
2023,sep,Food at Home,318.187,West,Post-COVID,445.07,50980.0,249.1335,39916.23111566469
2024,sep,Food at Home,321.588,West,Post-COVID,449.83,50980.0,249.1335,39494.0912907198
2025,sep,Food at Home,not provided,West,Post-COVID,not provided,50980.0,249.1335,not provided
2015,sep,Food Away From Home,252.334,West,Pre-COVID,272.92,47287.69,250.00616666666667,46851.451280531626
2016,sep,Food Away From Home,259.616,West,Pre-COVID,280.79,48566.92,250.00616666666667,46769.18793913575
2017,sep,Food Away From Home,268.673,West,Pre-COVID,290.59,49716.92,250.00616666666667,46262.69326532005
2018,sep,Food Away From Home,277.52,West,Pre-COVID,300.16,50980.0,250.00616666666667,45925.750852791396
2019,sep,Food Away From Home,288.102,West,Pre-COVID,311.6,50980.0,250.00616666666667,44238.89586558465
2020,sep,Food Away From Home,302.893,West,Post-COVID,327.6,50980.0,250.00616666666667,42078.60325813627
2021,sep,Food Away From Home,315.983,West,Post-COVID,341.76,50980.0,250.00616666666667,40335.44328861574
2022,sep,Food Away From Home,341.18,West,Post-COVID,369.01,50980.0,250.00616666666667,37356.56948433867
2023,sep,Food Away From Home,363.488,West,Post-COVID,393.14,50980.0,250.00616666666667,35063.92061544444
2024,sep,Food Away From Home,381.086,West,Post-COVID,412.17,50980.0,250.00616666666667,33444.719503384185
2025,sep,Food Away From Home,not provided,West,Post-COVID,not provided,50980.0,250.00616666666667,not provided
2015,sep,Energy,242.168,West,Pre-COVID,299.83,47287.69,239.35733333333334,46738.85640503012
2016,sep,Energy,230.628,West,Pre-COVID,285.55,48566.92,239.35733333333334,50405.19130120078
2017,sep,Energy,248.061,West,Pre-COVID,307.13,49716.92,239.35733333333334,47972.512376982544
2018,sep,Energy,271.577,West,Pre-COVID,336.25,50980.0,239.35733333333334,44931.77571492923
2019,sep,Energy,268.626,West,Pre-COVID,332.59,50980.0,239.35733333333334,45425.37525531161
2020,sep,Energy,250.416,West,Post-COVID,310.05,50980.0,239.35733333333334,48728.66291823739
2021,sep,Energy,313.295,West,Post-COVID,387.9,50980.0,239.35733333333334,38948.71240630502
2022,sep,Energy,376.137,West,Post-COVID,465.7,50980.0,239.35733333333334,32441.469074654535
2023,sep,Energy,395.266,West,Post-COVID,489.39,50980.0,239.35733333333334,30871.455812878754
2024,sep,Energy,356.844,West,Post-COVID,441.82,50980.0,239.35733333333334,34195.437931794666
2025,sep,Energy,not provided,West,Post-COVID,not provided,50980.0,239.35733333333334,not provided
